,OverallQual,GrLivArea,GarageArea,Neighborhood,1stFlrSF,BsmtFinSF1,LotArea,YearBuilt,LotFrontage,BsmtUnfSF,OpenPorchSF,YearRemodAdd,WoodDeckSF,MasVnrArea,OverallCond,2ndFlrSF,MoSold,ExterQual,BsmtQual_Gd,GarageFinish_RFn,Id,SalePrice
892,4,1229,284.0,128219.7,1229,1059.0,17140,1956,136.88687070874238,75.0,0,1956,0,0.0,6,0,4,3,0,1,918,135000.0
893,7,2127,833.0,186555.7966101695,912,48.0,13125,1991,103.0,422.0,192,1991,72,0.0,5,1215,11,4,0,1,919,238000.0
894,6,1414,601.0,145847.08,1414,528.0,11029,1958,87.0,245.0,51,2002,0,0.0,8,0,5,5,1,0,920,176500.0
895,6,1721,471.0,186555.7966101695,936,814.0,8462,1994,70.0,114.0,87,1994,300,105.0,5,785,7,4,1,1,921,201000.0
896,5,2200,0.0,128219.7,1272,1084.0,8777,1900,67.0,188.0,70,2003,0,0.0,7,928,9,3,0,0,922,145900.0
897,6,1316,397.0,192854.50632911394,1316,28.0,10237,2005,65.0,1288.0,0,2006,100,0.0,5,0,10,4,1,0,923,169990.0
898,6,1617,533.0,186555.7966101695,1617,165.0,8012,1993,50.0,598.0,69,1994,0,0.0,5,0,7,4,1,1,924,193000.0
899,6,1686,612.0,189050.0684931507,1686,625.0,10240,1980,79.0,0.0,131,1980,384,157.0,6,0,5,3,1,0,925,207500.0
900,5,1126,540.0,189050.0684931507,1126,767.0,15611,1977,132.79056881324792,266.0,0,1977,180,0.0,6,0,3,3,1,1,926,175000.0
901,8,2374,656.0,284706.625,1234,0.0,11999,2003,93.0,1181.0,100,2004,104,340.0,5,1140,5,4,1,0,927,285000.0
902,7,1978,486.0,189050.0684931507,1098,552.0,9900,1968,79.06534539186404,280.0,43,1968,0,342.0,5,880,4,3,0,1,928,176000.0
903,8,1788,522.0,196442.92617449665,1788,0.0,11838,2001,94.54298573221077,1753.0,151,2001,202,0.0,5,0,6,4,1,1,929,236500.0
904,7,2236,642.0,192854.50632911394,993,0.0,13006,1997,110.63187098745131,964.0,0,1997,0,285.0,5,1243,11,3,1,0,930,222000.0
905,8,1466,610.0,242247.44736842104,1466,16.0,8925,2007,73.0,1450.0,18,2007,100,0.0,5,0,7,4,1,0,931,201000.0
906,5,925,429.0,145847.08,925,338.0,9100,1965,70.0,121.0,0,1965,0,0.0,6,0,7,3,0,0,932,117500.0
907,9,1905,788.0,223054.89411764705,1905,0.0,11670,2006,84.0,1905.0,191,2006,0,302.0,5,0,3,5,0,0,933,320000.0
908,7,1500,570.0,196442.92617449665,1500,20.0,8487,2004,63.0,1480.0,36,2004,192,210.0,5,0,8,4,1,1,934,190000.0
909,7,2069,505.0,145847.08,2069,425.0,27650,1960,313.0,160.0,0,2007,0,0.0,7,0,11,3,1,1,935,242000.0
910,4,747,528.0,126334.64912280702,747,0.0,5825,1926,52.0,600.0,0,1953,0,108.0,5,0,6,3,0,0,936,79900.0
911,7,1200,555.0,186555.7966101695,1200,833.0,10083,2003,67.0,343.0,41,2003,0,-1.0,5,0,8,4,1,1,937,184900.0
912,7,1971,689.0,223054.89411764705,1113,341.0,9675,2005,75.0,772.0,48,2005,0,0.0,5,858,2,4,1,1,938,253000.0
913,7,1962,868.0,196442.92617449665,1391,464.0,8760,2006,73.0,927.0,90,2006,0,0.0,5,571,8,4,1,1,939,239799.0
914,7,2403,349.0,212565.42857142858,1207,0.0,24090,1940,192.39234045353584,1032.0,0,1950,56,0.0,7,1196,6,3,0,0,940,244400.0
915,6,1728,574.0,156270.1224489796,1728,936.0,12640,1976,55.0,396.0,0,1976,40,0.0,5,0,7,3,0,0,941,150900.0
916,7,2060,390.0,192854.50632911394,1022,772.0,8755,1999,61.51370887840135,220.0,0,1999,0,298.0,5,1038,6,4,1,1,942,214000.0
917,4,1440,0.0,128219.7,1440,1440.0,7711,1977,42.0,0.0,0,1977,321,0.0,3,0,8,3,1,0,943,150000.0
918,5,1632,576.0,156270.1224489796,1632,0.0,25000,1967,100.0,1632.0,0,1967,0,0.0,4,0,6,3,0,0,944,143000.0
919,6,1344,525.0,242247.44736842104,1344,111.0,14375,1958,67.8417465039016,354.0,118,1958,0,541.0,6,0,1,3,0,1,945,137500.0
920,5,1869,456.0,125914.94594594595,1188,1088.0,8820,1890,98.0,0.0,0,1996,48,0.0,6,561,9,3,0,0,946,124900.0
921,5,1144,796.0,145847.08,1144,748.0,8163,1959,70.0,102.0,0,1959,86,128.0,6,0,3,3,0,1,947,143000.0
922,8,1629,808.0,242247.44736842104,1629,1300.0,14536,2002,85.0,316.0,252,2003,0,236.0,5,0,11,4,1,0,948,270000.0
923,7,1776,474.0,196442.92617449665,936,0.0,14006,2002,65.0,936.0,96,2002,144,144.0,5,840,2,4,1,1,949,192500.0
924,6,1381,676.0,189050.0684931507,1381,982.0,9360,1972,78.0,179.0,0,2006,0,0.0,7,0,3,3,0,1,950,197500.0
925,5,864,720.0,145847.08,864,398.0,7200,1950,60.0,317.0,0,2002,194,0.0,8,0,7,3,0,1,951,129000.0
926,5,965,300.0,186555.7966101695,965,641.0,7800,1965,60.0,187.0,0,1965,421,0.0,5,0,7,3,0,0,952,119900.0
927,5,768,396.0,196442.92617449665,768,660.0,7200,1972,60.0,108.0,0,2003,192,0.0,8,0,4,3,1,0,953,133900.0
928,5,1968,530.0,156270.1224489796,1168,562.0,11075,1969,88.44936365807013,29.0,189,1969,305,232.0,4,800,9,3,0,1,954,172000.0
929,6,980,0.0,128219.7,980,945.0,9400,1975,35.0,0.0,0,1975,0,250.0,5,0,10,3,1,0,955,127500.0
930,6,1958,492.0,210624.72549019608,979,484.0,7136,1946,82.0,495.0,0,1950,0,423.0,6,979,8,3,1,0,956,145000.0
931,6,1229,462.0,137500.0,561,285.0,1300,1980,24.0,276.0,0,1980,150,0.0,6,668,5,3,1,0,957,124000.0
932,5,1057,576.0,136793.13513513515,1057,417.0,7420,1962,70.0,640.0,0,1962,0,0.0,5,0,4,3,0,0,958,132000.0
933,7,1337,531.0,196442.92617449665,1337,699.0,8450,2003,65.0,638.0,39,2003,0,0.0,5,0,10,4,1,1,959,185000.0
934,7,1416,484.0,223054.89411764705,696,604.0,2572,1999,24.0,92.0,44,1999,0,0.0,5,720,5,4,1,0,960,155000.0
935,5,858,0.0,126334.64912280702,858,696.0,7207,1958,50.0,162.0,0,2008,117,0.0,7,0,2,3,0,0,961,116500.0
936,6,2872,619.0,189050.0684931507,1542,896.0,12227,1977,104.00552718465073,434.0,282,1995,550,424.0,7,1330,7,3,1,0,962,272000.0
937,6,1548,440.0,142694.44444444444,804,556.0,2308,1976,24.0,248.0,0,1976,48,0.0,6,744,7,3,1,0,963,155000.0
938,9,1800,702.0,196442.92617449665,1800,0.0,11923,2007,122.0,1800.0,136,2007,288,0.0,5,0,5,4,0,0,964,239000.0
939,7,1894,510.0,242247.44736842104,824,624.0,11316,2002,80.0,193.0,40,2003,0,44.0,5,1070,2,4,1,0,965,214900.0
940,6,1484,393.0,192854.50632911394,783,0.0,10237,2005,65.0,783.0,72,2007,0,0.0,5,701,7,4,1,0,966,178900.0
941,5,1308,256.0,210624.72549019608,976,428.0,9600,1940,130.0,300.0,70,1950,0,0.0,7,332,6,4,0,0,967,160000.0
942,5,1098,260.0,145847.08,1098,902.0,7390,1955,59.01948509554296,196.0,0,1955,0,151.0,7,0,7,3,0,0,968,135000.0
943,6,1095,264.0,145847.08,1095,513.0,10382,1958,75.0,75.0,0,1958,0,105.0,5,0,3,3,0,1,970,140000.0
944,4,1192,0.0,145847.08,720,0.0,10800,1949,60.0,720.0,0,1950,0,0.0,4,472,12,3,0,0,971,135000.0
945,7,1626,474.0,284706.625,764,567.0,2268,2003,36.0,197.0,27,2004,0,106.0,5,862,7,4,1,1,972,173000.0
946,6,918,264.0,186555.7966101695,918,0.0,7892,1979,55.0,918.0,0,1979,28,0.0,5,0,4,3,1,0,973,99500.0
947,7,1428,480.0,223054.89411764705,1428,0.0,11639,2007,95.0,1428.0,120,2008,0,-1.0,5,0,12,4,1,0,974,182000.0
948,7,2019,532.0,126334.64912280702,1136,0.0,11414,1910,60.0,728.0,135,1993,509,0.0,8,883,10,3,1,0,975,167500.0
949,7,1382,490.0,223054.89411764705,673,641.0,2651,2000,18.62625268265471,32.0,50,2000,153,0.0,5,709,4,4,1,0,976,165000.0
950,4,869,0.0,126334.64912280702,869,0.0,5900,1923,51.0,440.0,0,1958,0,0.0,7,0,8,3,1,0,977,85500.0
951,7,1241,569.0,223054.89411764705,1241,1106.0,4274,2006,35.0,135.0,116,2007,0,-1.0,5,0,11,4,1,0,978,199900.0
952,4,894,400.0,128219.7,894,552.0,9450,1954,68.0,342.0,0,1954,0,0.0,5,0,5,3,0,0,979,110000.0
953,5,1121,480.0,136793.13513513515,1121,651.0,8816,1963,80.0,470.0,80,1963,0,0.0,6,0,6,3,0,0,980,139000.0
954,7,999,588.0,145847.08,999,867.0,12122,1961,103.11237429723856,77.0,76,2007,144,210.0,9,0,7,5,0,1,981,178400.0
955,8,2612,676.0,288200.24242424243,1276,854.0,12203,1998,98.0,371.0,0,1999,250,975.0,5,1336,7,4,1,0,982,336000.0
956,7,1266,388.0,194870.88235294117,1266,0.0,3182,2007,43.0,1266.0,16,2007,100,16.0,5,0,3,4,1,0,983,159895.0
957,8,2290,779.0,196442.92617449665,1149,0.0,11250,2002,95.69495222273008,1128.0,0,2002,0,0.0,5,1141,5,4,1,0,984,255900.0
958,5,1734,539.0,156270.1224489796,1302,0.0,10125,1977,75.0,0.0,0,1977,0,0.0,5,432,8,3,0,0,985,126000.0
959,5,1164,240.0,128219.7,1164,1040.0,10880,1950,68.0,124.0,48,1950,0,0.0,5,0,8,3,0,0,986,125000.0
960,6,1635,255.0,125914.94594594595,1001,0.0,5310,1910,59.0,485.0,0,2003,394,0.0,8,634,6,3,0,0,987,117000.0
961,9,1940,606.0,284706.625,1940,1646.0,10159,2009,83.0,284.0,95,2010,168,450.0,5,0,4,5,0,0,988,395192.0
962,6,2030,551.0,189050.0684931507,1118,156.0,12046,1976,96.20415662529234,692.0,224,1976,0,298.0,6,912,6,3,0,0,989,195000.0
963,7,1576,614.0,223054.89411764705,778,0.0,8125,2006,65.0,770.0,50,2006,0,0.0,5,798,8,4,1,1,990,197000.0
964,8,2392,870.0,288200.24242424243,1407,1074.0,9452,1997,82.0,322.0,70,1998,0,423.0,5,985,6,4,1,0,991,348000.0
965,8,1742,424.0,125914.94594594595,916,216.0,17671,1882,121.0,700.0,169,1986,0,0.0,9,826,11,4,0,0,992,168000.0
966,6,1851,440.0,145847.08,1020,536.0,9760,1964,80.0,169.0,42,1993,239,340.0,8,831,7,3,0,1,993,187000.0
967,6,1500,564.0,196442.92617449665,750,0.0,8846,2005,68.0,750.0,35,2006,0,0.0,5,750,8,3,1,1,994,173900.0
968,10,1718,786.0,284706.625,1718,1172.0,12456,2006,96.0,528.0,48,2007,216,230.0,5,0,7,5,0,0,995,337500.0
969,4,1230,305.0,126334.64912280702,774,384.0,4712,1946,51.0,363.0,57,1950,0,0.0,7,456,8,3,0,0,996,121600.0
970,5,1050,368.0,145847.08,1050,915.0,10659,1961,85.12702187190696,135.0,319,1961,0,0.0,6,0,1,3,0,0,997,136500.0
971,6,1442,615.0,189050.0684931507,1442,0.0,11717,1970,93.57663151075464,1442.0,0,1970,371,571.0,6,0,2,3,0,1,998,185000.0
972,3,1077,210.0,105716.73529411765,1077,0.0,9786,1922,60.0,1007.0,100,1950,0,0.0,4,0,5,3,0,0,999,91000.0
973,7,1208,632.0,196442.92617449665,1208,686.0,6762,2006,64.0,501.0,61,2006,105,24.0,5,0,2,4,1,1,1000,206000.0
974,3,944,528.0,128219.7,944,0.0,10206,1952,74.0,0.0,0,1952,0,0.0,3,0,7,3,0,0,1001,82000.0
975,5,691,216.0,125914.94594594595,691,0.0,5400,1920,60.0,691.0,20,1950,0,0.0,6,0,1,3,0,0,1002,86000.0
976,8,1574,824.0,223054.89411764705,1574,24.0,11957,2006,75.0,1550.0,104,2006,144,53.0,5,0,7,4,1,1,1003,232000.0
977,5,1680,528.0,189050.0684931507,1680,0.0,11500,1976,97.8215067165685,1680.0,0,1976,0,164.0,6,0,6,3,0,0,1004,136905.0
978,7,1504,457.0,194870.88235294117,1504,16.0,3182,2005,43.0,1330.0,0,2006,156,16.0,5,0,5,4,1,0,1005,181000.0
979,5,985,328.0,196442.92617449665,985,595.0,8385,1977,65.0,390.0,0,1977,210,220.0,8,0,11,4,1,0,1006,149900.0
980,6,1657,484.0,145847.08,1657,1237.0,12155,1970,97.0746740644553,420.0,0,1970,0,0.0,3,0,3,3,1,0,1007,163500.0
981,4,1092,286.0,98576.4705882353,546,273.0,2217,1970,21.0,0.0,0,1970,238,0.0,4,546,8,3,0,1,1008,88000.0
982,7,1710,550.0,156270.1224489796,1710,0.0,12118,2004,43.0,1710.0,48,2005,100,108.0,5,0,4,4,0,0,1009,240000.0
983,5,1522,0.0,142591.36,1008,0.0,6000,1926,60.0,1008.0,0,1950,0,0.0,5,0,6,3,0,0,1010,102000.0
984,5,1271,312.0,136793.13513513515,720,0.0,21286,1948,115.0,720.0,0,1950,0,0.0,5,551,8,3,0,0,1011,135000.0
985,5,1664,0.0,128219.7,1664,0.0,9825,1965,75.0,0.0,0,1965,0,0.0,5,0,5,3,0,0,1012,100000.0
986,6,1502,180.0,210624.72549019608,900,0.0,10592,1923,55.0,602.0,0,1996,96,0.0,7,602,8,3,0,0,1013,165000.0
987,5,1022,280.0,125914.94594594595,1022,247.0,7200,1910,60.0,310.0,30,2006,0,0.0,4,0,6,3,0,0,1014,85000.0
988,6,1082,240.0,145847.08,1082,336.0,11664,1948,60.0,746.0,130,1950,0,206.0,5,0,11,3,0,0,1015,119200.0
989,8,1665,528.0,189050.0684931507,810,643.0,8400,2001,70.0,167.0,45,2001,0,0.0,6,855,11,4,1,0,1016,227000.0
990,7,1504,478.0,196442.92617449665,1504,690.0,11883,1996,73.0,814.0,66,1996,115,196.0,5,0,6,4,1,0,1017,203000.0
991,8,1360,565.0,272727.4761904762,1360,1036.0,5814,1984,27.43874185556062,184.0,0,1984,63,0.0,5,0,8,4,1,1,1018,187500.0
992,7,1472,402.0,192854.50632911394,802,0.0,10784,1991,75.76971291201373,384.0,0,1992,164,76.0,5,670,5,4,1,1,1019,160000.0
993,7,1506,440.0,194870.88235294117,1506,16.0,3013,2005,43.0,1346.0,20,2005,142,145.0,5,0,4,4,1,0,1020,213490.0
994,4,1132,451.0,128219.7,1132,1024.0,7024,2005,60.0,108.0,64,2005,252,0.0,5,0,6,3,1,0,1021,176000.0
995,7,1220,632.0,196442.92617449665,1220,684.0,7406,2006,64.0,515.0,54,2006,105,84.0,5,0,7,4,1,1,1022,194000.0
996,5,1248,160.0,125914.94594594595,912,324.0,9439,1930,52.0,588.0,0,1950,0,0.0,5,336,3,3,0,0,1023,87000.0
997,7,1504,437.0,194870.88235294117,1504,16.0,3182,2005,43.0,1330.0,20,2006,156,14.0,5,0,5,4,1,0,1024,191000.0
998,8,2898,665.0,242247.44736842104,2898,1165.0,15498,1976,131.82936618203294,0.0,72,1976,0,0.0,6,0,5,4,1,0,1025,287000.0
999,5,882,461.0,196442.92617449665,882,138.0,7700,1972,70.0,276.0,0,1972,96,0.0,5,0,3,3,0,0,1026,112500.0
1000,5,1264,461.0,145847.08,1264,697.0,9300,1960,73.0,571.0,0,1960,0,324.0,5,0,4,3,0,0,1027,167500.0
1001,8,1646,800.0,242247.44736842104,1646,1513.0,9520,2007,71.0,125.0,44,2008,192,338.0,5,0,4,4,1,1,1028,293077.0
1002,5,1376,240.0,145847.08,968,368.0,9492,1941,79.0,359.0,0,1950,0,0.0,5,408,4,3,0,0,1029,105000.0
1003,6,1218,264.0,104493.75,672,317.0,1680,1972,21.0,355.0,28,1972,0,281.0,7,546,5,3,0,0,1030,118000.0
1004,5,1928,0.0,142591.36,948,0.0,7082,1916,56.5596743500183,686.0,0,1995,0,0.0,8,980,7,3,0,0,1031,160000.0
1005,7,3082,672.0,142591.36,1687,523.0,15863,1920,102.0,301.0,63,1970,136,0.0,3,998,8,3,0,0,1032,197000.0
1006,8,2520,796.0,288200.24242424243,1352,1012.0,14541,1993,123.68891557961938,326.0,55,1993,209,0.0,7,1168,11,4,1,1,1033,310000.0
1007,7,1654,900.0,196442.92617449665,1654,986.0,8125,2002,64.88948801099953,668.0,136,2002,0,295.0,5,0,2,4,1,0,1034,230000.0
1008,5,954,240.0,210624.72549019608,954,0.0,6305,1938,50.0,920.0,0,1950,0,0.0,7,0,6,3,0,0,1035,119750.0
1009,4,845,290.0,128219.7,845,0.0,11500,1957,54.27339720312128,0.0,0,1957,186,0.0,3,0,1,3,0,0,1036,84000.0
1010,9,1620,912.0,242247.44736842104,1620,1022.0,12898,2007,89.0,598.0,0,2008,228,70.0,5,0,9,4,0,0,1037,315500.0
1011,8,2263,905.0,196442.92617449665,1055,0.0,9240,2001,73.79432236573976,1055.0,45,2002,0,396.0,5,1208,9,4,1,0,1038,287000.0
1012,4,1344,0.0,98576.4705882353,798,0.0,1533,1970,21.0,546.0,0,2008,0,0.0,6,546,5,3,0,0,1039,97000.0
1013,4,630,286.0,98576.4705882353,630,509.0,1477,1970,21.0,121.0,0,1970,0,0.0,4,0,4,3,1,0,1040,80000.0
1014,5,1803,484.0,136793.13513513515,1803,168.0,13125,1957,88.0,284.0,0,2000,0,67.0,4,0,1,3,0,1,1041,155000.0
1015,6,1632,484.0,189050.0684931507,800,400.0,9130,1966,72.91581852805241,336.0,40,2000,0,252.0,8,832,7,3,0,0,1042,173000.0
1016,6,1306,624.0,284706.625,1306,900.0,5381,2005,34.0,406.0,63,2005,170,135.0,5,0,8,4,1,1,1043,196000.0
1017,7,2329,514.0,186555.7966101695,1532,1085.0,11839,1990,86.0,390.0,121,1990,192,99.0,5,797,5,3,1,0,1044,262280.0
1018,8,2524,542.0,189050.0684931507,2524,1104.0,9600,1981,80.0,1420.0,120,1981,474,0.0,5,0,7,4,1,0,1045,278000.0
1019,3,1733,452.0,128219.7,1733,0.0,13680,1955,64.5617455424956,0.0,0,1955,0,0.0,5,0,6,3,0,0,1046,139600.0
1020,5,990,672.0,196442.92617449665,990,686.0,9245,1994,57.0,304.0,0,1995,0,0.0,5,0,2,3,1,0,1048,145000.0
1021,5,1771,336.0,156270.1224489796,1771,0.0,21750,1960,100.0,0.0,0,2006,0,75.0,4,0,11,3,0,0,1049,115000.0
1022,4,930,308.0,128219.7,930,0.0,11100,1946,60.0,0.0,0,2006,0,0.0,7,0,4,3,0,0,1050,84900.0
1023,7,1302,436.0,192854.50632911394,1302,0.0,8993,2007,73.0,1302.0,22,2007,0,0.0,5,0,8,4,1,0,1051,176485.0
1024,7,1316,440.0,196442.92617449665,1316,0.0,11175,2007,103.0,1316.0,20,2007,0,0.0,5,0,10,4,1,0,1052,200141.0
1025,6,1977,540.0,145847.08,1127,442.0,9500,1964,100.0,374.0,52,1978,0,272.0,6,850,6,3,0,1,1053,165000.0
1026,5,1526,364.0,128219.7,1526,383.0,8562,1957,68.0,833.0,78,2002,116,145.0,6,0,5,3,0,0,1054,144500.0
1027,8,1989,586.0,196442.92617449665,1091,932.0,11367,2002,90.0,133.0,60,2002,199,210.0,5,898,11,4,1,0,1055,255000.0
1028,6,1523,478.0,189050.0684931507,1523,644.0,11361,1976,104.0,549.0,0,1976,0,160.0,5,0,5,3,1,0,1056,180000.0
1029,7,1364,484.0,284706.625,1364,659.0,7052,2005,43.0,705.0,36,2005,192,240.0,5,0,6,4,1,1,1057,185850.0
1030,7,1850,467.0,288200.24242424243,979,595.0,29959,1994,210.49562584671918,378.0,98,1994,168,0.0,6,871,1,4,1,0,1058,248000.0
1031,9,2184,836.0,284706.625,1130,936.0,11308,2008,96.0,168.0,102,2008,0,154.0,5,1054,7,5,0,0,1059,335000.0
1032,6,1991,432.0,210624.72549019608,1096,297.0,11275,1932,95.90760767211391,0.0,0,1950,0,480.0,7,895,3,3,0,0,1060,220000.0
1033,8,1338,582.0,272727.4761904762,1338,616.0,4920,2001,41.0,722.0,0,2001,0,0.0,5,0,4,4,1,0,1061,213500.0
1034,3,894,1248.0,105716.73529411765,894,0.0,18000,1935,120.0,894.0,20,1950,0,0.0,4,0,8,2,0,1,1062,81000.0
1035,5,2337,560.0,125914.94594594595,1422,0.0,13600,1900,85.0,662.0,57,1950,0,0.0,5,915,9,3,0,0,1063,90000.0
1036,6,1103,440.0,125914.94594594595,1103,397.0,6000,1925,50.0,706.0,120,1980,166,0.0,6,0,7,3,0,0,1064,110500.0
1037,5,1154,480.0,145847.08,1154,740.0,11000,1966,51.913684281246454,184.0,58,1966,0,200.0,6,0,11,3,0,1,1065,154000.0
1038,7,2260,533.0,212565.42857142858,1306,1201.0,14000,1996,80.0,105.0,44,1997,296,0.0,5,954,4,4,0,1,1066,328000.0
1039,6,1571,380.0,192854.50632911394,799,0.0,7837,1993,59.0,799.0,40,1994,0,0.0,7,772,5,4,1,1,1067,178000.0
1040,6,1611,442.0,145847.08,798,674.0,9760,1964,80.0,0.0,128,1964,328,360.0,6,813,6,3,0,1,1068,167900.0
1041,6,2521,576.0,98576.4705882353,1291,837.0,3964,1973,42.0,105.0,20,1973,728,0.0,4,1230,6,3,1,0,1069,151400.0
1042,5,893,576.0,145847.08,893,220.0,9600,1949,60.0,625.0,0,2003,0,0.0,7,0,5,3,0,0,1070,135000.0
1043,5,1048,286.0,145847.08,1048,586.0,10152,1956,72.0,462.0,20,1956,0,120.0,5,0,6,3,0,0,1071,135000.0
1044,6,1556,441.0,189050.0684931507,829,298.0,11700,1968,78.0,429.0,0,1968,0,0.0,6,727,5,3,0,0,1072,154000.0
1045,5,1456,280.0,128219.7,1002,0.0,7585,1948,50.0,810.0,0,1950,0,0.0,3,454,8,3,0,0,1073,91500.0
1046,6,1426,440.0,128219.7,698,535.0,7950,1977,75.0,155.0,0,1977,252,140.0,6,728,7,3,0,0,1074,159500.0
1047,7,1240,826.0,196442.92617449665,1240,0.0,8556,2006,74.0,1240.0,93,2006,140,0.0,5,0,5,4,1,1,1075,194000.0
1048,7,1740,240.0,210624.72549019608,960,410.0,13125,1940,75.0,390.0,0,1984,0,0.0,6,780,7,3,0,0,1076,219500.0
1049,5,1466,566.0,125914.94594594595,1096,626.0,10800,1936,60.0,170.0,21,1989,436,0.0,8,370,4,3,0,0,1077,170000.0
1050,5,1096,299.0,145847.08,1096,75.0,15870,1969,134.99367926886455,230.0,32,1969,240,0.0,5,0,3,3,0,0,1078,138800.0
1051,6,848,420.0,196442.92617449665,848,662.0,4435,2004,37.0,186.0,0,2004,140,169.0,5,0,5,4,1,1,1079,155900.0
1052,5,990,299.0,196442.92617449665,990,495.0,8775,1994,65.0,495.0,64,1994,0,0.0,5,0,4,3,1,0,1080,126000.0
1053,6,1258,528.0,189050.0684931507,1258,656.0,11040,1971,80.0,602.0,0,2004,55,144.0,7,0,10,4,0,1,1081,145000.0
1054,5,1040,308.0,136793.13513513515,1040,824.0,7500,1963,75.0,216.0,0,1963,0,0.0,5,0,6,3,0,0,1082,133000.0
1055,7,1459,527.0,196442.92617449665,1459,0.0,8749,2002,70.0,1459.0,39,2002,192,100.0,5,0,9,4,1,1,1083,192000.0
1056,6,1251,461.0,145847.08,1251,553.0,8800,1964,80.0,698.0,116,1964,0,425.0,6,0,3,3,0,1,1084,160000.0
1057,6,1498,409.0,192854.50632911394,691,592.0,13031,1995,110.84452643683515,99.0,44,1996,315,0.0,5,807,7,3,1,0,1085,187500.0
1058,6,996,564.0,186555.7966101695,996,747.0,9069,1992,73.0,189.0,0,1992,120,0.0,6,0,4,3,1,0,1086,147000.0
1059,4,1092,286.0,98576.4705882353,546,334.0,1974,1973,15.765150687226225,212.0,96,1973,120,0.0,5,546,5,3,0,1,1087,83500.0
1060,8,1953,1043.0,223054.89411764705,1082,0.0,10574,2005,85.0,1082.0,50,2006,160,0.0,5,871,5,4,1,1,1088,252000.0
1061,7,1709,380.0,128219.7,970,0.0,2522,2004,24.0,970.0,40,2004,0,50.0,5,739,4,4,1,0,1089,137500.0
1062,8,1247,550.0,223054.89411764705,1247,1039.0,3316,2005,37.0,208.0,84,2005,0,0.0,5,0,4,4,1,0,1090,197000.0
1063,3,1040,400.0,145847.08,1040,0.0,8544,1950,60.0,0.0,0,1950,0,0.0,4,0,6,3,0,0,1091,92900.0
1064,7,1252,462.0,223054.89411764705,624,510.0,2160,1999,24.0,90.0,48,2000,0,212.0,5,628,3,4,1,0,1092,160000.0
1065,6,1694,576.0,142591.36,1390,423.0,8400,1925,60.0,758.0,0,1950,342,0.0,5,304,6,3,0,0,1093,136500.0
1066,5,1200,884.0,145847.08,1200,661.0,9230,1965,71.0,203.0,64,1998,0,166.0,8,0,10,3,0,0,1094,146000.0
1067,5,936,308.0,145847.08,936,248.0,5868,1956,74.0,448.0,0,2000,0,0.0,7,0,5,3,0,0,1095,129000.0
1068,6,1314,440.0,196442.92617449665,1314,24.0,9317,2006,78.0,1290.0,22,2006,0,0.0,5,0,3,4,1,1,1096,176432.0
1069,6,1355,0.0,105716.73529411765,773,0.0,6882,1914,60.0,684.0,0,2006,136,0.0,7,582,3,3,0,0,1097,127000.0
1070,8,1088,461.0,272727.4761904762,1088,0.0,3696,1986,29.51772894629591,1074.0,74,1986,0,0.0,5,0,10,4,1,1,1098,170000.0
1071,4,1324,240.0,126334.64912280702,757,672.0,6000,1936,50.0,0.0,0,1950,0,0.0,6,567,7,3,0,0,1099,128000.0
1072,7,1601,478.0,189050.0684931507,1601,704.0,11880,1978,82.0,567.0,0,1978,0,206.0,5,0,4,3,1,1,1100,157000.0
1073,2,438,246.0,142591.36,438,290.0,8400,1920,60.0,0.0,0,1950,0,0.0,5,0,1,3,0,0,1101,60000.0
1074,5,950,280.0,145847.08,950,412.0,9758,1971,61.0,251.0,0,1971,0,0.0,5,0,7,3,0,0,1102,119500.0
1075,5,1134,254.0,145847.08,1134,588.0,7000,1960,70.0,422.0,16,2002,0,45.0,7,0,4,3,0,1,1103,135000.0
1076,6,1194,539.0,145847.08,1194,655.0,8910,1959,79.0,0.0,0,1959,0,0.0,6,0,7,3,0,0,1104,159500.0
1077,5,1302,440.0,104493.75,630,0.0,2016,1970,24.0,630.0,0,1970,0,304.0,5,672,4,3,0,0,1105,106000.0
1078,8,2622,712.0,288200.24242424243,1500,1032.0,12256,1994,98.0,431.0,32,1995,186,362.0,5,1122,4,4,0,1,1106,325000.0
1079,7,1442,719.0,186555.7966101695,1442,738.0,10357,1990,114.0,172.0,244,1991,0,0.0,5,0,5,4,1,0,1107,179900.0
1080,7,2021,422.0,192854.50632911394,887,0.0,23257,2006,168.0,868.0,100,2006,0,0.0,5,1134,9,4,0,1,1108,274725.0
1081,6,1690,463.0,192854.50632911394,948,0.0,8063,2000,64.39433130248483,924.0,48,2000,100,0.0,5,742,11,3,1,1,1109,181000.0
1082,8,1836,862.0,284706.625,1836,1039.0,11362,2004,107.0,797.0,185,2005,125,42.0,5,0,3,4,0,0,1110,280000.0
1083,6,1658,431.0,192854.50632911394,773,219.0,8000,1995,63.89118819544569,554.0,84,1996,224,0.0,5,885,6,3,1,0,1111,188000.0
1084,7,1964,483.0,189050.0684931507,1098,403.0,10480,1976,80.0,400.0,69,1976,0,660.0,6,866,9,3,0,1,1112,205000.0
1085,5,816,308.0,145847.08,816,708.0,7100,1957,73.0,108.0,0,1957,0,0.0,7,0,7,3,0,0,1113,129900.0
1086,5,1008,240.0,145847.08,1008,643.0,8923,1953,66.0,365.0,18,2006,0,0.0,7,0,5,3,0,0,1114,134500.0
